response_id,field_id,field_type,ref,answer
frsp_00603,WcD3BeGg_fld_04,short_text,gf_dishd,Rosa Suggested
crsp2_00604,XeF4CfHh_fld_01,short_text,ce_name,Daniel Cervantes
crsp2_00604,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00604,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00605,XeF4CfHh_fld_01,short_text,ce_name,Ofelia Montez
crsp2_00605,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00605,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00606,XeF4CfHh_fld_01,short_text,ce_name,Beatriz Montez
crsp2_00606,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00606,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00607,XeF4CfHh_fld_01,short_text,ce_name,Herlinda Torres
crsp2_00607,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00607,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00608,XeF4CfHh_fld_01,short_text,ce_name,Armando Romero
crsp2_00608,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00608,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00609,XeF4CfHh_fld_01,short_text,ce_name,Ricardo Delgado
crsp2_00609,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00609,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00610,XeF4CfHh_fld_01,short_text,ce_name,Raquel Rocha
crsp2_00610,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00610,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00611,XeF4CfHh_fld_01,short_text,ce_name,Elena Vargas
crsp2_00611,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00611,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00612,XeF4CfHh_fld_01,short_text,ce_name,Sofia Ramirez
crsp2_00612,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00612,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00613,XeF4CfHh_fld_01,short_text,ce_name,Manuel Hinojosa
crsp2_00613,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00613,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00614,XeF4CfHh_fld_01,short_text,ce_name,Silvia Vasquez
crsp2_00614,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00614,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00615,XeF4CfHh_fld_01,short_text,ce_name,Magdalena Cruz
crsp2_00615,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00615,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00616,XeF4CfHh_fld_01,short_text,ce_name,Mario Suarez
crsp2_00616,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00616,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00617,XeF4CfHh_fld_01,short_text,ce_name,Josefina Bustos
crsp2_00617,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00617,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00618,XeF4CfHh_fld_01,short_text,ce_name,Teresa Luna
crsp2_00618,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00618,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00619,XeF4CfHh_fld_01,short_text,ce_name,Luis Fuentes
crsp2_00619,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00619,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00620,XeF4CfHh_fld_01,short_text,ce_name,Carlos Marquez
crsp2_00620,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00620,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00621,XeF4CfHh_fld_01,short_text,ce_name,Zoraida Delgado
crsp2_00621,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00621,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00622,XeF4CfHh_fld_01,short_text,ce_name,Ximena Munoz
crsp2_00622,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00622,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00623,XeF4CfHh_fld_01,short_text,ce_name,Oscar Montez
crsp2_00623,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00623,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00624,XeF4CfHh_fld_01,short_text,ce_name,Jaime Aguilar
crsp2_00624,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00624,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00625,XeF4CfHh_fld_01,short_text,ce_name,Roberto Solis
crsp2_00625,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00625,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00626,XeF4CfHh_fld_01,short_text,ce_name,Felipe Jimenez
crsp2_00626,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00626,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00627,XeF4CfHh_fld_01,short_text,ce_name,Ricardo Vargas
crsp2_00627,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00627,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00628,XeF4CfHh_fld_01,short_text,ce_name,Lucia Vega
crsp2_00628,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00628,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00629,XeF4CfHh_fld_01,short_text,ce_name,Hector Ramirez
crsp2_00629,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00629,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00630,XeF4CfHh_fld_01,short_text,ce_name,Pablo Santos
crsp2_00630,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00630,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00631,XeF4CfHh_fld_01,short_text,ce_name,Yuri Landeros
crsp2_00631,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00631,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00632,XeF4CfHh_fld_01,short_text,ce_name,Miguel Zuniga
crsp2_00632,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00632,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00633,XeF4CfHh_fld_01,short_text,ce_name,Emilio Cruz
crsp2_00633,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00633,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00634,XeF4CfHh_fld_01,short_text,ce_name,Victor Ramirez
crsp2_00634,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00634,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00635,XeF4CfHh_fld_01,short_text,ce_name,Nestor Ortiz
crsp2_00635,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00635,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00636,XeF4CfHh_fld_01,short_text,ce_name,Alicia Garza
crsp2_00636,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00636,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00637,XeF4CfHh_fld_01,short_text,ce_name,Norma Solis
crsp2_00637,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00637,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00638,XeF4CfHh_fld_01,short_text,ce_name,Ramon Romero
crsp2_00638,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00638,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00639,XeF4CfHh_fld_01,short_text,ce_name,Enrique Tejeda
crsp2_00639,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00639,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00640,XeF4CfHh_fld_01,short_text,ce_name,Consuelo Torres
crsp2_00640,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00640,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00641,XeF4CfHh_fld_01,short_text,ce_name,Isabel Trevino
crsp2_00641,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00641,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00642,XeF4CfHh_fld_01,short_text,ce_name,Dolores Valdez
crsp2_00642,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00642,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00643,XeF4CfHh_fld_01,short_text,ce_name,Sofia Vargas
crsp2_00643,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00643,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00644,XeF4CfHh_fld_01,short_text,ce_name,Beatriz Uribe
crsp2_00644,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00644,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00645,XeF4CfHh_fld_01,short_text,ce_name,Carmen Barrera
crsp2_00645,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00645,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00646,XeF4CfHh_fld_01,short_text,ce_name,Pablo Torres
crsp2_00646,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00646,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00647,XeF4CfHh_fld_01,short_text,ce_name,Patricia Diaz
crsp2_00647,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00647,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00648,XeF4CfHh_fld_01,short_text,ce_name,Rene Valenzuela
crsp2_00648,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00648,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00649,XeF4CfHh_fld_01,short_text,ce_name,Herlinda Ortega
crsp2_00649,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00649,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00650,XeF4CfHh_fld_01,short_text,ce_name,Guadalupe Dominguez
crsp2_00650,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00650,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00651,XeF4CfHh_fld_01,short_text,ce_name,Vicky Leal
crsp2_00651,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00651,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00652,XeF4CfHh_fld_01,short_text,ce_name,Carmen Juarez
crsp2_00652,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00652,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00653,XeF4CfHh_fld_01,short_text,ce_name,Yolanda Munoz
crsp2_00653,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00653,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00654,XeF4CfHh_fld_01,short_text,ce_name,Magdalena Tamayo
crsp2_00654,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00654,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00655,XeF4CfHh_fld_01,short_text,ce_name,Emilio Marquez
crsp2_00655,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00655,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00656,XeF4CfHh_fld_01,short_text,ce_name,Ximena Rivera
crsp2_00656,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00656,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00657,XeF4CfHh_fld_01,short_text,ce_name,Imelda Romero
crsp2_00657,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00657,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00658,XeF4CfHh_fld_01,short_text,ce_name,Patricia Tamayo
crsp2_00658,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00658,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00659,XeF4CfHh_fld_01,short_text,ce_name,Armando Navarro
crsp2_00659,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00659,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00660,XeF4CfHh_fld_01,short_text,ce_name,Alejandro Cardenas
crsp2_00660,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00660,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00661,XeF4CfHh_fld_01,short_text,ce_name,Francisca Diaz
crsp2_00661,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00661,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00662,XeF4CfHh_fld_01,short_text,ce_name,Ben Ibarra
crsp2_00662,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00662,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00663,XeF4CfHh_fld_01,short_text,ce_name,Silvia Valdez
crsp2_00663,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00663,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00664,XeF4CfHh_fld_01,short_text,ce_name,Pedro Cardenas
crsp2_00664,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00664,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00665,XeF4CfHh_fld_01,short_text,ce_name,Ulises Cortez
crsp2_00665,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00665,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00666,XeF4CfHh_fld_01,short_text,ce_name,Hector Zuniga
crsp2_00666,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00666,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00667,XeF4CfHh_fld_01,short_text,ce_name,Elena Cervantes
crsp2_00667,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00667,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00668,XeF4CfHh_fld_01,short_text,ce_name,Kevin Cruz
crsp2_00668,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00668,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00669,XeF4CfHh_fld_01,short_text,ce_name,Sandra Reyes
crsp2_00669,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00669,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00670,XeF4CfHh_fld_01,short_text,ce_name,Blanca Fuentes
crsp2_00670,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00670,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00671,XeF4CfHh_fld_01,short_text,ce_name,Mario Alvarez
crsp2_00671,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00671,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00672,XeF4CfHh_fld_01,short_text,ce_name,Diana Mendoza
crsp2_00672,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00672,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00673,XeF4CfHh_fld_01,short_text,ce_name,Antonio Tejeda
crsp2_00673,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00673,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00674,XeF4CfHh_fld_01,short_text,ce_name,Imelda Zamora
crsp2_00674,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00674,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00675,XeF4CfHh_fld_01,short_text,ce_name,Rosalinda Mendoza
crsp2_00675,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00675,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00676,XeF4CfHh_fld_01,short_text,ce_name,Ricardo Cervantes
crsp2_00676,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00676,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00677,XeF4CfHh_fld_01,short_text,ce_name,Estela Navarro
crsp2_00677,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00677,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00678,XeF4CfHh_fld_01,short_text,ce_name,Nestor Villalobos
crsp2_00678,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00678,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00679,XeF4CfHh_fld_01,short_text,ce_name,Jaime Romero
crsp2_00679,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00679,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00680,XeF4CfHh_fld_01,short_text,ce_name,Salvador Rojas
crsp2_00680,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00680,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00681,XeF4CfHh_fld_01,short_text,ce_name,Emilio Cardenas
crsp2_00681,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00681,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00682,XeF4CfHh_fld_01,short_text,ce_name,Sergio Uribe
crsp2_00682,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00682,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00683,XeF4CfHh_fld_01,short_text,ce_name,Juan Espinoza
crsp2_00683,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00683,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00684,XeF4CfHh_fld_01,short_text,ce_name,Xavier Aguilar
crsp2_00684,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00684,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00685,XeF4CfHh_fld_01,short_text,ce_name,Ben Luna
crsp2_00685,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00685,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00686,XeF4CfHh_fld_01,short_text,ce_name,Ana Uribe
crsp2_00686,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00686,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00687,XeF4CfHh_fld_01,short_text,ce_name,Tomas Barrera
crsp2_00687,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00687,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00688,XeF4CfHh_fld_01,short_text,ce_name,Rafael Zapata
crsp2_00688,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00688,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00689,XeF4CfHh_fld_01,short_text,ce_name,Yolanda Perez
crsp2_00689,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00689,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00690,XeF4CfHh_fld_01,short_text,ce_name,Mario Valenzuela
crsp2_00690,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00690,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00691,XeF4CfHh_fld_01,short_text,ce_name,Enrique Montez
crsp2_00691,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00691,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00692,XeF4CfHh_fld_01,short_text,ce_name,David Espinoza
crsp2_00692,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00692,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00693,XeF4CfHh_fld_01,short_text,ce_name,Jose Villalobos
crsp2_00693,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00693,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00694,XeF4CfHh_fld_01,short_text,ce_name,Yvonne Quintero
crsp2_00694,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00694,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00695,XeF4CfHh_fld_01,short_text,ce_name,Josefina Nunez
crsp2_00695,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00695,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00696,XeF4CfHh_fld_01,short_text,ce_name,Paula Munoz
crsp2_00696,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00696,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00697,XeF4CfHh_fld_01,short_text,ce_name,Isabel Cardenas
crsp2_00697,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00697,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00698,XeF4CfHh_fld_01,short_text,ce_name,Maria Castillo
crsp2_00698,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00698,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00699,XeF4CfHh_fld_01,short_text,ce_name,Ramona Romero
crsp2_00699,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00699,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00700,XeF4CfHh_fld_01,short_text,ce_name,Leo Cardenas
crsp2_00700,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00700,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00701,XeF4CfHh_fld_01,short_text,ce_name,Graciela Rodriguez
crsp2_00701,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00701,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00702,XeF4CfHh_fld_01,short_text,ce_name,Alejandro Tejeda
crsp2_00702,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00702,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00703,XeF4CfHh_fld_01,short_text,ce_name,Hector Zamora
crsp2_00703,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00703,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00704,XeF4CfHh_fld_01,short_text,ce_name,Guadalupe Gallardo
crsp2_00704,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00704,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00705,XeF4CfHh_fld_01,short_text,ce_name,Nydia Rodriguez
crsp2_00705,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00705,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00706,XeF4CfHh_fld_01,short_text,ce_name,Victor Aguilar
crsp2_00706,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00706,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00707,XeF4CfHh_fld_01,short_text,ce_name,Miguel Tejeda
crsp2_00707,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00707,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00708,XeF4CfHh_fld_01,short_text,ce_name,Alejandro Suarez
crsp2_00708,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00708,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00709,XeF4CfHh_fld_01,short_text,ce_name,Gerardo Alvarez
crsp2_00709,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00709,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00710,XeF4CfHh_fld_01,short_text,ce_name,Daniel Ibarra
crsp2_00710,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00710,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00711,XeF4CfHh_fld_01,short_text,ce_name,Sandra Flores
crsp2_00711,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00711,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00712,XeF4CfHh_fld_01,short_text,ce_name,Cesar Dominguez
crsp2_00712,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00712,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00713,XeF4CfHh_fld_01,short_text,ce_name,Adela Leal
crsp2_00713,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00713,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00714,XeF4CfHh_fld_01,short_text,ce_name,Daniel Sanchez
crsp2_00714,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00714,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00715,XeF4CfHh_fld_01,short_text,ce_name,Rosa Tejeda
crsp2_00715,XeF4CfHh_fld_02,number,ce_size,1
crsp2_00715,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00716,XeF4CfHh_fld_01,short_text,ce_name,Norma Gallardo
crsp2_00716,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00716,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00717,XeF4CfHh_fld_01,short_text,ce_name,Yvonne Sanchez
crsp2_00717,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00717,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00718,XeF4CfHh_fld_01,short_text,ce_name,Emilio Rivera
crsp2_00718,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00718,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00719,XeF4CfHh_fld_01,short_text,ce_name,Rosa Paredes
crsp2_00719,XeF4CfHh_fld_02,number,ce_size,4
crsp2_00719,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00720,XeF4CfHh_fld_01,short_text,ce_name,Felipe Cervantes
crsp2_00720,XeF4CfHh_fld_02,number,ce_size,5
crsp2_00720,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00721,XeF4CfHh_fld_01,short_text,ce_name,Fernando Ramirez
crsp2_00721,XeF4CfHh_fld_02,number,ce_size,3
crsp2_00721,XeF4CfHh_fld_03,yes_no,ce_candle,no
crsp2_00722,XeF4CfHh_fld_01,short_text,ce_name,Imelda Quintero
crsp2_00722,XeF4CfHh_fld_02,number,ce_size,6
crsp2_00722,XeF4CfHh_fld_03,yes_no,ce_candle,yes
crsp2_00723,XeF4CfHh_fld_01,short_text,ce_name,Beatriz Mendoza
crsp2_00723,XeF4CfHh_fld_02,number,ce_size,2
crsp2_00723,XeF4CfHh_fld_03,yes_no,ce_candle,yes
ycrsp_00724,YgH5DgIi_fld_01,short_text,yc_pname,Magdalena Ortega
ycrsp_00724,YgH5DgIi_fld_02,long_text,yc_cnames,"Sleep issues, seeking natural remedy"
ycrsp_00724,YgH5DgIi_fld_03,number,yc_size,2
ycrsp_00725,YgH5DgIi_fld_01,short_text,yc_pname,Xavier Solis
ycrsp_00725,YgH5DgIi_fld_02,long_text,yc_cnames,Wheelchair accessible seating needed
ycrsp_00725,YgH5DgIi_fld_03,number,yc_size,4
ycrsp_00726,YgH5DgIi_fld_01,short_text,yc_pname,Rafael Quintero
ycrsp_00726,YgH5DgIi_fld_02,long_text,yc_cnames,Postpartum recovery support
ycrsp_00726,YgH5DgIi_fld_03,number,yc_size,3
ycrsp_00727,YgH5DgIi_fld_01,short_text,yc_pname,Ximena Gallardo
ycrsp_00727,YgH5DgIi_fld_02,long_text,yc_cnames,"Sleep issues, seeking natural remedy"
ycrsp_00727,YgH5DgIi_fld_03,number,yc_size,3
ycrsp_00728,YgH5DgIi_fld_01,short_text,yc_pname,Josefina Juarez
ycrsp_00728,YgH5DgIi_fld_02,long_text,yc_cnames,"Sleep issues, seeking natural remedy"
ycrsp_00728,YgH5DgIi_fld_03,number,yc_size,4
ycrsp_00729,YgH5DgIi_fld_01,short_text,yc_pname,Hector Ibarra
ycrsp_00729,YgH5DgIi_fld_02,long_text,yc_cnames,"1240 Piedras St, El Paso TX 79903"
ycrsp_00729,YgH5DgIi_fld_03,number,yc_size,5
ycrsp_00730,YgH5DgIi_fld_01,short_text,yc_pname,Raquel Valenzuela
ycrsp_00730,YgH5DgIi_fld_02,long_text,yc_cnames,Postpartum recovery support
ycrsp_00730,YgH5DgIi_fld_03,number,yc_size,3
ycrsp_00731,YgH5DgIi_fld_01,short_text,yc_pname,Alicia Espinoza
ycrsp_00731,YgH5DgIi_fld_02,long_text,yc_cnames,"1240 Piedras St, El Paso TX 79903"
ycrsp_00731,YgH5DgIi_fld_03,number,yc_size,2
ycrsp_00732,YgH5DgIi_fld_01,short_text,yc_pname,Carlos Ortega
ycrsp_00732,YgH5DgIi_fld_02,long_text,yc_cnames,Diabetes management education
ycrsp_00732,YgH5DgIi_fld_03,number,yc_size,1
