id,subject,from_name,from_address,to_name,to_address,body_preview,content_type,is_read,importance,received_date
OMS6vnsqw2jc0purijo72a98s97w0gs4pu343rxf4w6yc7sp4x23co2bjc7w,FW: Alumni - Longshadow Games coffee chat,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Rowan Klaassen would love to meet you at the Cascadia Indie Showcase. Booth 47.,HTML,True,normal,2026-12-13 18:18:36
OMSwg6jnypy99yuy7sd5hj43x9eoof8303xe1kwsq60v3ffi4w22p0j0neh4pg3dvniw2fixrrnk3osavpuhzrhwj9x6yduefbc46dgqcuo20i700m4h600noo2xvxr2uxenpr8qkk3zwtdtcy11qetsqria5c5rvoj0cgepp41jg9jvqz5076v5tkppq2v1s4yl,Studio share - feedback wanted,Pierre Liang,pierre.liang@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-12-13 22:20:04
OMSpmlmvxu3k5bslw2ti04anahgzdu4g6n6w78qiuc59jqkkuiyno7zx5mb2nxkgj8gfjrp52y9u,Thesis Studio - reading for Week 13,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 13 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-12-14 11:42:39
OMSzolw5en8r1najruq,FW: Registrar - Winter registration window opens Nov 3,Diego Alarcon,diego.alarcon@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Registration windows are staggered by class year. Seniors: Nov 3, 9:00 AM PT.",HTML,True,normal,2026-12-15 13:58:24
OMS5w0ymmyrcytuvc1b4zunvd7ocn27g96ouolxr6jrlbuwba2fh2trjm2mfmz99vb0wi36w1q49tymg0vnniww1iafsvbz46p2rq9zfvtw2is908zea7zp3sq76b9uw4llff9xux7yycnikxrfmqsjpr8sjx51pq634hzrgc,Show a friend around the Showcase?,Alex Nyland,alex.nyland@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-12-16 05:10:34
OMSq3adtkv9dfhlnp2kopgzsix8f4akc2v,FW: IT - Multi-factor authentication rollout,Alan Wickham,alan.wickham@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,CID email will require MFA starting Nov 1. Enrollment link inside.,HTML,False,normal,2026-12-16 07:52:53
OMSmygk7at6j0f1vsr22k5ickdut3stnaobp2i11z9pa0p2fss37eyychp6p47y2n2drqe1bcn797nh5ozbedat98a3h3sshpewjgagqv7eoy8nz9stuup9j2yrp69arvc1iug6gcjcns58t846lx5ccnmr8,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,low,2026-12-16 10:19:22
OMSru,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,False,low,2026-12-16 16:44:31
OMSuxvtr0,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,True,normal,2026-12-16 16:47:44
OMSco5w3t8ouqvxyjfa9z49dke1lsn2v0p4h441de8awymyhr5irt0a9mp8aaojbavsfzg9xza1se1vsyppdap5eq2byh1dxgg6aqkksde9w83ltx1yt1mtjobfwkylcjyq95pgbww3t1e,Guest Critique RSVP - Owen Vitale,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Owen Vitale will visit the Interaction Studio.,HTML,True,normal,2026-12-20 01:16:19
OMSgdnn,RE: Thesis check-in and vertical slice plan,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Angela - the vertical slice pacing looks good. Bring your Ch2→Ch3 boundary notes to office hours.,HTML,True,low,2026-12-20 03:36:40
OMS49o2i7vesy0ueywxx3qcg2b87rzykaix9i4ncfwjp3qt5x3iz6nkja7c04dge,Thesis Studio - reading for Week 1,Yuki Nakamura,y.nakamura@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 1 deliverable. Post to the shared studio thread by Sunday evening.,HTML,True,high,2026-12-20 13:11:22
OMStirpieum93jvplg0tlxarj7qv3,FW: Financial Aid - 2027 FAFSA reminder,Bethany Chen,bethany.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder to complete the 2027-2028 FAFSA before the state priority date.,HTML,False,high,2026-12-21 06:52:43
OMS07epduuly3xdt4v6ro,FW: Registrar - Winter registration window opens Nov 3,Diego Alarcon,diego.alarcon@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Registration windows are staggered by class year. Seniors: Nov 3, 9:00 AM PT.",HTML,True,normal,2026-12-21 21:58:45
OMS79vsp9i5tp0hzh0jwlwc91s78wras7o83mttv2ouu6amt0c2u11a8burjj9l1tvmrh6sj4p90hwy7rj7yydxlafmctd0woqdbqzzprnlu35xgt4p0ljg0tgn5bg81gv,Guest Critique RSVP - Dallas Rowe,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Dallas Rowe will visit the Interaction Studio.,HTML,True,high,2026-12-22 02:39:38
OMSqv853ya924pft316h1qnmhqsk8mh8o202trmzyfu89i65a4aq92dabnfby0rdgtvgchuyl7c9vs7htmcbq7drnyisqxq1iraaj6500kdaer85hdrbcgqc6gp8wm41g2cgft861de8aemscp8he5cc9nnbk8fpny0k8y2yn7n,Portfolio print advice,Hiro Palma,hiro.palma@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-12-23 09:39:43
OMSak6h8d6xkd4vbg7pk7bi2dwgrubpoye1glpd5mp8vl2c66qsyiktufyzkys48yvf0gy5rzexsj1oitgolts2wm2015pbnkd5kcbsf19erbnk5m2tdnhe14kcnm4cnhna5ov47xvvx2bqcpai5x1zu1fhbzcpv7n9ueokjhktgmn9k5unqvnnedk4qg04rl3h07,Ride to the Convention Center Nov 8?,Kian Marino,kian.marino@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-12-23 10:43:07
OMS87t8a7tk659slwg96m7tf15dzsiya2t0jrr80lzdgp22ekl7nxxwqs66yzribqqrk4cgq7q63bzmx8kefmerb4cif9fmubssph7ayqg3m2s8wfsbfu0q55m4e0ixvbumhu62c6vioc33icbye6o8df64q62ev2460u7pmpgz7lzhyfztfrrca0ex7c6tweqeboqootzyk5cayha7,Anyone have the Ch3 reading PDF?,Vincent Chen,vincent.chen@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,normal,2026-12-24 13:42:16
OMSn6uif1vt06vquqpmnqu04h19fzqxcso3zofmkh7ihkndf73qeq8m3vy27r4qtmpgpblammape61t32rxorxne0jmxgzog56t3fzrirhueyjz1k642,Guest Critique RSVP - Marla Sundstrom,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Marla Sundstrom will visit the Interaction Studio.,HTML,True,high,2026-12-25 03:57:47
OMS1ap73ba2ppvv1udn847dhwudo06p2js02j075id9hio1byk5xuahl5zvombjmdwanozyisxrxxr5ofl6o54xiqewaopnublfa45rbwe5ld1e21z08m5dfam5xzpjk81fqwkzr21h68kbee97d587umbeen6untfpgzj524cuf71shes7lw7uhwptm12lhcuvpbdyqv0jy,Show a friend around the Showcase?,Mai Sayed,mai.sayed@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,low,2026-12-27 09:08:15
OMSjnz4qq3p82is4wroqq3d2upbuln6yypwam23vjpgao65fdsth32v998f8atju6vizv1ka26bzihjsdjs4,Game Studies - reading for Week 7,Damian Reyes,damian.reyes@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Reminder about the Week 7 deliverable. Post to the shared studio thread by Sunday evening.,HTML,False,normal,2026-12-28 04:57:07
OMSg8qcebouemh5vduz451fjc8v0dq3j39wr7jvim4umjii5l8313avyt3k3edh6fg1ht9nvywimpd3bv36nchxyr0gdjwq180wi09nesvr5ycaqfmh5qt1vfnrs0pdx0g97n1d6te4lcdxz92y0xqsxuxmag86tl41fv6tjpcdgnw38pwhoxv7fjxepunxhgjf0lbxsp85gi3wt2yo3zw6thoup3,Post-crit dinner tonight?,Ruth Vogel,ruth.vogel@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,False,normal,2026-12-28 20:43:37
OMS4z8jaqyjmdgw5lohgderd0id8kbj4wcawfhw4fczztg9zfux99arma115lhr5yotogy0wt0dgfhqgfp0pmbctavmwmq1cx2ljr3f42ahpfv1zyr1r511f4c318offerqmwr021jmlzegs0xmoup8ikmgiebv6f4h6ev1go88hfvgt3oxqje,Ride to the Convention Center Nov 8?,Mateo Rivas,mateo.rivas@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Hey Angela - quick question, do you have time this week? Anything visual counts.",HTML,True,high,2026-12-29 19:20:16
OMS6hg9ozj08ofs06fnlwq3mfd2wbns7wfzumo9hu724th4z0xqo8dg1ytpbt8u3619whp8oeyck6xxuiiwtmzw0ymwe2a50tkrwjg2nc889xl5hjzzecq1lvtr8xtyjc50mfa3z0gne6gjgxgb,Cascadia Indie Showcase - Booth logistics,Renata Ozaki,renata.ozaki@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,"Load-in Nov 8 at 12 PM. Booth 47, main floor west. Please confirm power drop request.",HTML,True,normal,2026-12-31 04:42:27
OMSlsilsgq0o2c1dnb6zvbyb0je09dma3c2po5duxcj6q4dmy1yra0zfm3iyywa3qioxauppvj1kfslny8vu5xh8zemcefsu35srkwt8n4vx7yqexfq,Guest Critique RSVP - Marla Sundstrom,Priyanka Adhikari,p.adhikari@cid.edu,Angela Brooks,angela.brooks@Finthesiss.ai,Please RSVP for the Friday critique. Marla Sundstrom will visit the Interaction Studio.,HTML,False,low,2026-12-31 06:21:39
