movement_id,value_date,entity_code,account_iban,counterparty_name,counterparty_iban,direction,amount_sek,currency,type,linked_ref,diversion_ref
BNK-006152,2024-04-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,964860.0,SEK,payroll,VG-SE12-2024-04,
BNK-006153,2024-05-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,964860.0,SEK,payroll,VG-SE12-2024-05,
BNK-006154,2024-06-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,964860.0,SEK,payroll,VG-SE12-2024-06,
BNK-006155,2024-07-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,964860.0,SEK,payroll,VG-SE12-2024-07,
BNK-006156,2024-08-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,964860.0,SEK,payroll,VG-SE12-2024-08,
BNK-006157,2024-09-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1008000.0,SEK,payroll,VG-SE12-2024-09,
BNK-006158,2024-10-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1008000.0,SEK,payroll,VG-SE12-2024-10,
BNK-006159,2024-11-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1008000.0,SEK,payroll,VG-SE12-2024-11,
BNK-006160,2024-12-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2024-12,
BNK-006161,2025-01-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-01,
BNK-006162,2025-02-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-02,
BNK-006163,2025-03-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-03,
BNK-006164,2025-04-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-04,
BNK-006165,2025-05-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-05,
BNK-006166,2025-06-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-06,
BNK-006167,2025-07-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-07,
BNK-006168,2025-08-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-08,
BNK-006169,2025-09-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-09,
BNK-006170,2025-10-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-10,
BNK-006171,2025-11-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-11,
BNK-006172,2025-12-25,VG-SE12,SE47 5000 0000 0012 0000 0012,Payroll run (net),multiple,debit,1056720.0,SEK,payroll,VG-SE12-2025-12,
BNK-006173,2022-01-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,581880.0,SEK,payroll,VG-SE13-2022-01,
BNK-006174,2022-02-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,581880.0,SEK,payroll,VG-SE13-2022-02,
BNK-006175,2022-03-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,581880.0,SEK,payroll,VG-SE13-2022-03,
BNK-006176,2022-04-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,581880.0,SEK,payroll,VG-SE13-2022-04,
BNK-006177,2022-05-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,624000.0,SEK,payroll,VG-SE13-2022-05,
BNK-006178,2022-06-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-06,
BNK-006179,2022-07-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-07,
BNK-006180,2022-08-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-08,
BNK-006181,2022-09-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-09,
BNK-006182,2022-10-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-10,
BNK-006183,2022-11-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-11,
BNK-006184,2022-12-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,663540.0,SEK,payroll,VG-SE13-2022-12,
BNK-006185,2023-01-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-01,
BNK-006186,2023-02-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-02,
BNK-006187,2023-03-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-03,
BNK-006188,2023-04-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-04,
BNK-006189,2023-05-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-05,
BNK-006190,2023-06-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-06,
BNK-006191,2023-07-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-07,
BNK-006192,2023-08-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-08,
BNK-006193,2023-09-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-09,
BNK-006194,2023-10-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-10,
BNK-006195,2023-11-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-11,
BNK-006196,2023-12-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2023-12,
BNK-006197,2024-01-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-01,
BNK-006198,2024-02-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-02,
BNK-006199,2024-03-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-03,
BNK-006200,2024-04-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-04,
BNK-006201,2024-05-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-05,
BNK-006202,2024-06-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-06,
BNK-006203,2024-07-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-07,
BNK-006204,2024-08-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-08,
BNK-006205,2024-09-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-09,
BNK-006206,2024-10-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,697860.0,SEK,payroll,VG-SE13-2024-10,
BNK-006207,2024-11-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2024-11,
BNK-006208,2024-12-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2024-12,
BNK-006209,2025-01-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-01,
BNK-006210,2025-02-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-02,
BNK-006211,2025-03-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-03,
BNK-006212,2025-04-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-04,
BNK-006213,2025-05-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-05,
BNK-006214,2025-06-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-06,
BNK-006215,2025-07-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-07,
BNK-006216,2025-08-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-08,
BNK-006217,2025-09-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-09,
BNK-006218,2025-10-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-10,
BNK-006219,2025-11-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-11,
BNK-006220,2025-12-25,VG-SE13,SE48 5000 0000 0013 0000 0013,Payroll run (net),multiple,debit,733620.0,SEK,payroll,VG-SE13-2025-12,
BNK-006221,2022-01-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-01,
BNK-006222,2022-02-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-02,
BNK-006223,2022-03-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-03,
BNK-006224,2022-04-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-04,
BNK-006225,2022-05-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-05,
BNK-006226,2022-06-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-06,
BNK-006227,2022-07-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-07,
BNK-006228,2022-08-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-08,
BNK-006229,2022-09-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-09,
BNK-006230,2022-10-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-10,
BNK-006231,2022-11-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-11,
BNK-006232,2022-12-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2022-12,
BNK-006233,2023-01-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-01,
BNK-006234,2023-02-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-02,
BNK-006235,2023-03-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-03,
BNK-006236,2023-04-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-04,
BNK-006237,2023-05-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-05,
BNK-006238,2023-06-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-06,
BNK-006239,2023-07-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-07,
BNK-006240,2023-08-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,586200.0,SEK,payroll,VG-SE14-2023-08,
BNK-006241,2023-09-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2023-09,
BNK-006242,2023-10-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2023-10,
BNK-006243,2023-11-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2023-11,
BNK-006244,2023-12-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2023-12,
BNK-006245,2024-01-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-01,
BNK-006246,2024-02-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-02,
BNK-006247,2024-03-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-03,
BNK-006248,2024-04-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-04,
BNK-006249,2024-05-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-05,
BNK-006250,2024-06-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-06,
BNK-006251,2024-07-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-07,
BNK-006252,2024-08-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-08,
BNK-006253,2024-09-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-09,
BNK-006254,2024-10-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-10,
BNK-006255,2024-11-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,630360.0,SEK,payroll,VG-SE14-2024-11,
BNK-006256,2024-12-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2024-12,
BNK-006257,2025-01-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-01,
BNK-006258,2025-02-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-02,
BNK-006259,2025-03-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-03,
BNK-006260,2025-04-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-04,
BNK-006261,2025-05-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-05,
BNK-006262,2025-06-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-06,
BNK-006263,2025-07-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-07,
BNK-006264,2025-08-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-08,
BNK-006265,2025-09-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-09,
BNK-006266,2025-10-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-10,
BNK-006267,2025-11-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-11,
BNK-006268,2025-12-25,VG-SE14,SE49 5000 0000 0014 0000 0014,Payroll run (net),multiple,debit,663660.0,SEK,payroll,VG-SE14-2025-12,
BNK-006269,2022-01-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-01,
BNK-006270,2022-02-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-02,
BNK-006271,2022-03-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-03,
BNK-006272,2022-04-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-04,
BNK-006273,2022-05-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-05,
BNK-006274,2022-06-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-06,
BNK-006275,2022-07-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,981900.0,SEK,payroll,VG-EE1-2022-07,
BNK-006276,2022-08-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1065600.0,SEK,payroll,VG-EE1-2022-08,
BNK-006277,2022-09-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1065600.0,SEK,payroll,VG-EE1-2022-09,
BNK-006278,2022-10-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1065600.0,SEK,payroll,VG-EE1-2022-10,
BNK-006279,2022-11-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1105920.0,SEK,payroll,VG-EE1-2022-11,
BNK-006280,2022-12-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1105920.0,SEK,payroll,VG-EE1-2022-12,
BNK-006281,2023-01-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1105920.0,SEK,payroll,VG-EE1-2023-01,
BNK-006282,2023-02-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1185360.0,SEK,payroll,VG-EE1-2023-02,
BNK-006283,2023-03-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1185360.0,SEK,payroll,VG-EE1-2023-03,
BNK-006284,2023-04-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1185360.0,SEK,payroll,VG-EE1-2023-04,
BNK-006285,2023-05-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1185360.0,SEK,payroll,VG-EE1-2023-05,
BNK-006286,2023-06-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1185360.0,SEK,payroll,VG-EE1-2023-06,
BNK-006287,2023-07-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1221600.0,SEK,payroll,VG-EE1-2023-07,
BNK-006288,2023-08-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1221600.0,SEK,payroll,VG-EE1-2023-08,
BNK-006289,2023-09-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1263000.0,SEK,payroll,VG-EE1-2023-09,
BNK-006290,2023-10-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1263000.0,SEK,payroll,VG-EE1-2023-10,
BNK-006291,2023-11-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1263000.0,SEK,payroll,VG-EE1-2023-11,
BNK-006292,2023-12-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1263000.0,SEK,payroll,VG-EE1-2023-12,
BNK-006293,2024-01-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1263000.0,SEK,payroll,VG-EE1-2024-01,
BNK-006294,2024-02-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1263000.0,SEK,payroll,VG-EE1-2024-02,
BNK-006295,2024-03-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1307220.0,SEK,payroll,VG-EE1-2024-03,
BNK-006296,2024-04-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1307220.0,SEK,payroll,VG-EE1-2024-04,
BNK-006297,2024-05-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1352820.0,SEK,payroll,VG-EE1-2024-05,
BNK-006298,2024-06-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1382940.0,SEK,payroll,VG-EE1-2024-06,
BNK-006299,2024-07-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1461000.0,SEK,payroll,VG-EE1-2024-07,
BNK-006300,2024-08-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1461000.0,SEK,payroll,VG-EE1-2024-08,
BNK-006301,2024-09-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1500240.0,SEK,payroll,VG-EE1-2024-09,
BNK-006302,2024-10-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1500240.0,SEK,payroll,VG-EE1-2024-10,
BNK-006303,2024-11-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2024-11,
BNK-006304,2024-12-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2024-12,
BNK-006305,2025-01-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-01,
BNK-006306,2025-02-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-02,
BNK-006307,2025-03-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-03,
BNK-006308,2025-04-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-04,
BNK-006309,2025-05-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-05,
BNK-006310,2025-06-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-06,
BNK-006311,2025-07-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-07,
BNK-006312,2025-08-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-08,
BNK-006313,2025-09-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-09,
BNK-006314,2025-10-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-10,
BNK-006315,2025-11-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-11,
BNK-006316,2025-12-25,VG-EE1,SE50 5000 0000 0015 0000 0015,Payroll run (net),multiple,debit,1572120.0,SEK,payroll,VG-EE1-2025-12,
BNK-006317,2022-01-28,VG-SE1,SE36 5000 0000 0001 0000 0001,Customer receipts,multiple,credit,11000000,SEK,revenue,REV-VG-SE1-2022-01,
BNK-006318,2022-02-28,VG-SE1,SE36 5000 0000 0001 0000 0001,Customer receipts,multiple,credit,21000000,SEK,revenue,REV-VG-SE1-2022-02,
BNK-006319,2022-03-28,VG-SE1,SE36 5000 0000 0001 0000 0001,Customer receipts,multiple,credit,16000000,SEK,revenue,REV-VG-SE1-2022-03,
BNK-006320,2022-04-28,VG-SE1,SE36 5000 0000 0001 0000 0001,Customer receipts,multiple,credit,21000000,SEK,revenue,REV-VG-SE1-2022-04,
BNK-006321,2022-05-28,VG-SE1,SE36 5000 0000 0001 0000 0001,Customer receipts,multiple,credit,7000000,SEK,revenue,REV-VG-SE1-2022-05,
BNK-006322,2022-06-28,VG-SE1,SE36 5000 0000 0001 0000 0001,Customer receipts,multiple,credit,22000000,SEK,revenue,REV-VG-SE1-2022-06,
